experiment_id,timestamp,seed,path_length,num_searchers,time_budget,sample_ratio,heterogeneous_terrain,key_position,success,key_found_by,total_time_used,sampling_time,execution_time,time_remaining,cells_searched,coverage_rate,time_efficiency,search_efficiency,selected_strategy,selection_confidence
mas_full_study_0382,2026-01-28T10:10:39.871595,2131,50,1,30.0,0.15,True,41,True,0,11.811427037748093,4.5,25.5,18.188572962251907,42,0.84,0.606285765408397,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0383,2026-01-28T10:10:39.872711,2132,50,1,30.0,0.15,True,49,True,0,14.680638949548669,4.5,25.5,15.319361050451331,50,1.0,0.5106453683483777,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0384,2026-01-28T10:10:39.874640,2133,50,1,30.0,0.15,True,46,True,0,12.27467741567321,4.5,25.5,17.72532258432679,47,0.94,0.5908440861442263,1.8431372549019607,greedy_nearest,1.0
mas_full_study_0385,2026-01-28T10:10:39.875229,2134,50,1,30.0,0.15,True,20,True,0,6.8220723307434294,4.5,25.5,23.17792766925657,21,0.42,0.7725975889752189,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0386,2026-01-28T10:10:39.877214,2135,50,1,30.0,0.15,True,46,False,,15.141651782080721,4.5,25.5,14.858348217919279,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0387,2026-01-28T10:10:39.878245,2136,50,1,30.0,0.15,True,29,True,0,9.192100441501404,4.5,25.5,20.807899558498598,30,0.6,0.6935966519499532,1.1764705882352942,greedy_nearest,1.0
mas_full_study_0388,2026-01-28T10:10:39.879244,2137,50,1,30.0,0.15,True,23,True,0,7.184790941142579,4.5,25.5,22.81520905885742,24,0.48,0.7605069686285807,0.9411764705882353,greedy_nearest,1.0
mas_full_study_0389,2026-01-28T10:10:39.879244,2138,50,1,30.0,0.15,True,18,True,0,5.093252300146107,4.5,25.5,24.906747699853895,19,0.38,0.8302249233284632,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0390,2026-01-28T10:10:39.880328,2139,50,1,30.0,0.15,True,8,True,0,2.3785955509351147,4.5,25.5,27.621404449064887,9,0.18,0.9207134816354963,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0391,2026-01-28T10:10:39.881273,2140,50,1,30.0,0.15,True,12,True,0,3.2483809120533835,4.5,25.5,26.751619087946615,13,0.26,0.8917206362648872,0.5098039215686274,greedy_nearest,1.0
mas_full_study_0392,2026-01-28T10:10:39.882329,2141,50,1,30.0,0.15,True,44,True,0,12.828898784405924,4.5,25.5,17.171101215594078,45,0.9,0.5723700405198026,1.7647058823529411,greedy_nearest,1.0
mas_full_study_0393,2026-01-28T10:10:39.884241,2142,50,1,30.0,0.15,True,7,True,0,2.0302885111657742,4.5,25.5,27.969711488834225,8,0.16,0.9323237162944742,0.3137254901960784,greedy_nearest,1.0
mas_full_study_0394,2026-01-28T10:10:39.886328,2143,50,1,30.0,0.15,True,29,True,0,9.45683846617837,4.5,25.5,20.543161533821632,30,0.6,0.6847720511273877,1.1764705882352942,greedy_nearest,1.0
mas_full_study_0395,2026-01-28T10:10:39.887337,2144,50,1,30.0,0.15,True,39,True,0,11.295019217389214,4.5,25.5,18.704980782610786,40,0.8,0.6234993594203595,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0396,2026-01-28T10:10:39.888421,2145,50,1,30.0,0.15,True,45,True,0,12.74508085037187,4.5,25.5,17.25491914962813,46,0.92,0.575163971654271,1.803921568627451,greedy_nearest,1.0
mas_full_study_0397,2026-01-28T10:10:39.889340,2146,50,1,30.0,0.15,True,10,True,0,2.4575735088736583,4.5,25.5,27.542426491126342,11,0.22,0.9180808830375448,0.43137254901960786,greedy_nearest,1.0
mas_full_study_0398,2026-01-28T10:10:39.890410,2147,50,1,30.0,0.15,True,49,True,0,13.806073591112314,4.5,25.5,16.193926408887684,50,1.0,0.5397975469629228,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0399,2026-01-28T10:10:39.891335,2148,50,1,30.0,0.15,True,37,True,0,11.72074693178439,4.5,25.5,18.27925306821561,38,0.76,0.609308435607187,1.4901960784313726,greedy_nearest,1.0
mas_full_study_0400,2026-01-28T10:10:39.892851,2149,50,1,30.0,0.15,True,14,False,,14.260155467575547,4.5,25.5,15.739844532424453,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0401,2026-01-28T10:10:39.894539,2200,50,2,30.0,0.15,True,20,True,0,13.287368962040633,4.5,25.5,16.71263103795937,41,0.82,0.5570877012653123,1.607843137254902,greedy_nearest,1.0
mas_full_study_0402,2026-01-28T10:10:39.895113,2201,50,2,30.0,0.15,True,22,True,0,15.14409645119033,4.5,25.5,14.85590354880967,45,0.9,0.4951967849603223,1.7647058823529411,greedy_nearest,1.0
mas_full_study_0403,2026-01-28T10:10:39.896776,2202,50,2,30.0,0.15,True,29,True,1,5.964142705774711,4.5,25.5,24.035857294225288,10,0.2,0.8011952431408429,0.39215686274509803,greedy_nearest,1.0
mas_full_study_0404,2026-01-28T10:10:39.897345,2203,50,2,30.0,0.15,True,10,True,0,9.446205028342096,4.5,25.5,20.553794971657904,21,0.42,0.6851264990552635,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0405,2026-01-28T10:10:39.898865,2204,50,2,30.0,0.15,True,49,False,,16.930981535810407,4.5,25.5,13.069018464189593,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0406,2026-01-28T10:10:39.899403,2205,50,2,30.0,0.15,True,43,True,1,14.576174295380696,4.5,25.5,15.423825704619304,38,0.76,0.5141275234873102,1.4901960784313726,greedy_nearest,1.0
mas_full_study_0407,2026-01-28T10:10:39.900487,2206,50,2,30.0,0.15,True,12,True,0,10.859893052704102,4.5,25.5,19.140106947295898,25,0.5,0.6380035649098633,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0408,2026-01-28T10:10:39.901577,2207,50,2,30.0,0.15,True,1,True,0,3.4793824491421352,4.5,25.5,26.520617550857864,3,0.06,0.8840205850285955,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0409,2026-01-28T10:10:39.902637,2208,50,2,30.0,0.15,True,29,True,1,5.661982439903495,4.5,25.5,24.338017560096503,10,0.2,0.8112672520032168,0.39215686274509803,greedy_nearest,1.0
mas_full_study_0410,2026-01-28T10:10:39.903209,2209,50,2,30.0,0.15,True,8,True,0,7.649892862502775,4.5,25.5,22.350107137497226,17,0.34,0.7450035712499076,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0411,2026-01-28T10:10:39.903753,2210,50,2,30.0,0.15,True,4,True,0,5.145858147129663,4.5,25.5,24.854141852870338,9,0.18,0.8284713950956779,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0412,2026-01-28T10:10:39.905339,2211,50,2,30.0,0.15,True,27,False,,15.954545008344628,4.5,25.5,14.045454991655372,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0413,2026-01-28T10:10:39.905937,2212,50,2,30.0,0.15,True,49,True,1,17.48975952726397,4.5,25.5,12.51024047273603,50,1.0,0.41700801575786767,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0414,2026-01-28T10:10:39.906921,2213,50,2,30.0,0.15,True,11,True,0,9.577678363076165,4.5,25.5,20.422321636923833,23,0.46,0.6807440545641278,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0415,2026-01-28T10:10:39.907964,2214,50,2,30.0,0.15,True,41,True,1,13.674603619177184,4.5,25.5,16.325396380822816,34,0.68,0.5441798793607605,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0416,2026-01-28T10:10:39.909263,2215,50,2,30.0,0.15,True,32,True,1,7.407368296853731,4.5,25.5,22.592631703146267,16,0.32,0.753087723438209,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0417,2026-01-28T10:10:39.910334,2216,50,2,30.0,0.15,True,22,True,0,16.53390313623946,4.5,25.5,13.46609686376054,45,0.9,0.44886989545868466,1.7647058823529411,greedy_nearest,1.0
mas_full_study_0418,2026-01-28T10:10:39.911504,2217,50,2,30.0,0.15,True,20,False,,18.57250590225209,4.5,25.5,11.42749409774791,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0419,2026-01-28T10:10:39.911504,2218,50,2,30.0,0.15,True,9,True,0,8.256179826390717,4.5,25.5,21.743820173609283,19,0.38,0.7247940057869761,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0420,2026-01-28T10:10:39.912530,2219,50,2,30.0,0.15,True,8,True,0,6.958023172419578,4.5,25.5,23.04197682758042,17,0.34,0.7680658942526807,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0421,2026-01-28T10:10:39.913710,2220,50,2,30.0,0.15,True,4,True,0,5.169250344420105,4.5,25.5,24.830749655579893,9,0.18,0.8276916551859964,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0422,2026-01-28T10:10:39.914724,2221,50,2,30.0,0.15,True,33,True,1,8.029367294887837,4.5,25.5,21.970632705112163,18,0.36,0.7323544235037388,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0423,2026-01-28T10:10:39.915768,2222,50,2,30.0,0.15,True,45,True,1,14.004664186293354,4.5,25.5,15.995335813706646,42,0.84,0.5331778604568882,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0424,2026-01-28T10:10:39.915768,2223,50,2,30.0,0.15,True,10,True,0,8.635807177360455,4.5,25.5,21.364192822639545,21,0.42,0.7121397607546515,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0425,2026-01-28T10:10:39.917398,2224,50,2,30.0,0.15,True,19,False,,17.662392862481212,4.5,25.5,12.337607137518788,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0426,2026-01-28T10:10:39.918517,2225,50,2,30.0,0.15,True,21,True,0,14.470774216454034,4.5,25.5,15.529225783545966,43,0.86,0.5176408594515322,1.6862745098039216,greedy_nearest,1.0
mas_full_study_0427,2026-01-28T10:10:39.920404,2226,50,2,30.0,0.15,True,42,True,1,13.070669753790224,4.5,25.5,16.929330246209776,36,0.72,0.5643110082069925,1.411764705882353,greedy_nearest,1.0
mas_full_study_0428,2026-01-28T10:10:39.921434,2227,50,2,30.0,0.15,True,19,True,0,12.876615180941668,4.5,25.5,17.12338481905833,39,0.78,0.570779493968611,1.5294117647058822,greedy_nearest,1.0
mas_full_study_0429,2026-01-28T10:10:39.922437,2228,50,2,30.0,0.15,True,20,False,,16.295399532187254,4.5,25.5,13.704600467812746,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0430,2026-01-28T10:10:39.923434,2229,50,2,30.0,0.15,True,30,False,,16.500074720886488,4.5,25.5,13.499925279113512,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0431,2026-01-28T10:10:39.924906,2230,50,2,30.0,0.15,True,18,False,,18.281197520494494,4.5,25.5,11.718802479505506,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0432,2026-01-28T10:10:39.926438,2231,50,2,30.0,0.15,True,14,True,0,10.447886296391317,4.5,25.5,19.552113703608683,29,0.58,0.6517371234536228,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0433,2026-01-28T10:10:39.927146,2232,50,2,30.0,0.15,True,3,True,0,5.288119675706641,4.5,25.5,24.71188032429336,7,0.14,0.823729344143112,0.27450980392156865,greedy_nearest,1.0
mas_full_study_0434,2026-01-28T10:10:39.928308,2233,50,2,30.0,0.15,True,44,True,1,14.171779687974672,4.5,25.5,15.828220312025328,40,0.8,0.5276073437341776,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0435,2026-01-28T10:10:39.929244,2234,50,2,30.0,0.15,True,14,True,0,10.385366515129116,4.5,25.5,19.614633484870886,29,0.58,0.6538211161623628,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0436,2026-01-28T10:10:39.930189,2235,50,2,30.0,0.15,True,48,True,1,18.24780196084118,4.5,25.5,11.75219803915882,48,0.96,0.39173993463862733,1.8823529411764706,greedy_nearest,1.0
mas_full_study_0437,2026-01-28T10:10:39.931173,2236,50,2,30.0,0.15,True,29,True,1,5.673509483659753,4.5,25.5,24.326490516340247,10,0.2,0.8108830172113416,0.39215686274509803,greedy_nearest,1.0
mas_full_study_0438,2026-01-28T10:10:39.932201,2237,50,2,30.0,0.15,True,23,False,,16.19957835108157,4.5,25.5,13.80042164891843,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0439,2026-01-28T10:10:39.933227,2238,50,2,30.0,0.15,True,26,True,1,4.105178684986377,4.5,25.5,25.894821315013623,4,0.08,0.8631607105004541,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0440,2026-01-28T10:10:39.934740,2239,50,2,30.0,0.15,True,18,True,0,15.101847447749405,4.5,25.5,14.898152552250595,37,0.74,0.4966050850750198,1.4509803921568627,greedy_nearest,1.0
mas_full_study_0441,2026-01-28T10:10:39.935297,2240,50,2,30.0,0.15,True,5,True,0,6.397941701598566,4.5,25.5,23.602058298401435,11,0.22,0.7867352766133812,0.43137254901960786,greedy_nearest,1.0
mas_full_study_0442,2026-01-28T10:10:39.936312,2241,50,2,30.0,0.15,True,48,True,1,16.790704287270383,4.5,25.5,13.209295712729617,48,0.96,0.44030985709098724,1.8823529411764706,greedy_nearest,1.0
mas_full_study_0443,2026-01-28T10:10:39.938039,2242,50,2,30.0,0.15,True,23,True,0,16.90330496813577,4.5,25.5,13.096695031864229,47,0.94,0.43655650106214094,1.8431372549019607,greedy_nearest,1.0
mas_full_study_0444,2026-01-28T10:10:39.939049,2243,50,2,30.0,0.15,True,22,True,0,17.010221231865817,4.5,25.5,12.989778768134183,45,0.9,0.43299262560447277,1.7647058823529411,greedy_nearest,1.0
mas_full_study_0445,2026-01-28T10:10:39.940042,2244,50,2,30.0,0.15,True,44,True,1,13.986817158788,4.5,25.5,16.013182841212,40,0.8,0.5337727613737333,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0446,2026-01-28T10:10:39.941068,2245,50,2,30.0,0.15,True,10,True,0,8.079535716731863,4.5,25.5,21.92046428326814,21,0.42,0.7306821427756046,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0447,2026-01-28T10:10:39.942064,2246,50,2,30.0,0.15,True,44,True,1,14.09203895467675,4.5,25.5,15.90796104532325,40,0.8,0.5302653681774416,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0448,2026-01-28T10:10:39.943078,2247,50,2,30.0,0.15,True,44,True,1,14.28700168549068,4.5,25.5,15.71299831450932,40,0.8,0.523766610483644,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0449,2026-01-28T10:10:39.943078,2248,50,2,30.0,0.15,True,1,True,0,3.5327324782016936,4.5,25.5,26.467267521798306,3,0.06,0.8822422507266102,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0450,2026-01-28T10:10:39.945382,2249,50,2,30.0,0.15,True,5,False,,16.354240062083203,4.5,25.5,13.645759937916797,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0451,2026-01-28T10:10:39.947066,2300,50,3,30.0,0.15,True,14,True,0,19.16648016891031,4.5,25.5,10.833519831089689,43,0.86,0.3611173277029896,1.6862745098039216,greedy_nearest,1.0
mas_full_study_0452,2026-01-28T10:10:39.948091,2301,50,3,30.0,0.15,True,8,True,0,16.16193647235261,4.5,25.5,13.838063527647389,25,0.5,0.46126878425491297,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0453,2026-01-28T10:10:39.949083,2302,50,3,30.0,0.15,True,11,False,,23.612536032283625,4.5,25.5,6.387463967716375,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0454,2026-01-28T10:10:39.950097,2303,50,3,30.0,0.15,True,18,True,1,9.106121202850467,4.5,25.5,20.893878797149533,8,0.16,0.6964626265716511,0.3137254901960784,greedy_nearest,1.0
mas_full_study_0455,2026-01-28T10:10:39.951088,2304,50,3,30.0,0.15,True,46,False,,24.638627874770027,4.5,25.5,5.361372125229973,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0456,2026-01-28T10:10:39.952086,2305,50,3,30.0,0.15,True,1,True,0,8.397179836924998,4.5,25.5,21.602820163075002,4,0.08,0.7200940054358334,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0457,2026-01-28T10:10:39.953083,2306,50,3,30.0,0.15,True,48,False,,30.14561472037144,4.5,25.5,0.0,42,0.84,0.0,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0458,2026-01-28T10:10:39.954597,2307,50,3,30.0,0.15,True,5,True,0,12.304634609568684,4.5,25.5,17.695365390431316,16,0.32,0.5898455130143773,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0459,2026-01-28T10:10:39.955129,2308,50,3,30.0,0.15,True,8,True,0,15.105065974454105,4.5,25.5,14.894934025545895,25,0.5,0.49649780085152984,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0460,2026-01-28T10:10:39.957173,2309,50,3,30.0,0.15,True,35,True,2,20.5691938014863,4.5,25.5,9.4308061985137,45,0.9,0.31436020661712333,1.7647058823529411,greedy_nearest,1.0
mas_full_study_0461,2026-01-28T10:10:39.958173,2310,50,3,30.0,0.15,True,24,True,1,15.493007051375079,4.5,25.5,14.506992948624921,26,0.52,0.4835664316208307,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0462,2026-01-28T10:10:39.958173,2311,50,3,30.0,0.15,True,13,True,2,4.413279440140702,4.5,25.5,25.586720559859298,3,0.06,0.8528906853286433,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0463,2026-01-28T10:10:39.959167,2312,50,3,30.0,0.15,True,11,True,0,19.789888089255395,4.5,25.5,10.210111910744605,22,0.44,0.3403370636914868,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0464,2026-01-28T10:10:39.960167,2313,50,3,30.0,0.15,True,37,True,1,28.921046496080685,4.5,25.5,1.0789535039193154,38,0.76,0.035965116797310515,1.4901960784313726,greedy_nearest,1.0
mas_full_study_0465,2026-01-28T10:10:39.962431,2314,50,3,30.0,0.15,True,7,True,0,13.099919818243784,4.5,25.5,16.900080181756216,22,0.44,0.5633360060585405,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0466,2026-01-28T10:10:39.963457,2315,50,3,30.0,0.15,True,24,True,1,15.022711903891336,4.5,25.5,14.977288096108664,26,0.52,0.49924293653695545,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0467,2026-01-28T10:10:39.964464,2316,50,3,30.0,0.15,True,28,True,1,18.354928860708462,4.5,25.5,11.645071139291538,38,0.76,0.3881690379763846,1.4901960784313726,greedy_nearest,1.0
mas_full_study_0468,2026-01-28T10:10:39.965002,2317,50,3,30.0,0.15,True,3,True,0,10.606933135194858,4.5,25.5,19.393066864805142,10,0.2,0.6464355621601714,0.39215686274509803,greedy_nearest,1.0
mas_full_study_0469,2026-01-28T10:10:39.966060,2318,50,3,30.0,0.15,True,22,True,1,19.941868676015652,4.5,25.5,10.058131323984348,20,0.4,0.3352710441328116,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0470,2026-01-28T10:10:39.966818,2319,50,3,30.0,0.15,True,12,True,2,15.600628472675396,4.5,25.5,14.399371527324604,21,0.42,0.4799790509108201,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0471,2026-01-28T10:10:39.967848,2320,50,3,30.0,0.15,True,23,True,1,18.27312344238088,4.5,25.5,11.726876557619121,20,0.4,0.39089588525397073,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0472,2026-01-28T10:10:39.968834,2321,50,3,30.0,0.15,True,37,True,0,30.064619386931323,4.5,25.5,0.0,40,0.8,0.0,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0473,2026-01-28T10:10:39.969830,2322,50,3,30.0,0.15,True,13,True,0,19.300471179004038,4.5,25.5,10.699528820995962,25,0.5,0.3566509606998654,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0474,2026-01-28T10:10:39.970846,2323,50,3,30.0,0.15,True,9,True,2,3.9265044838217706,4.5,25.5,26.07349551617823,3,0.06,0.869116517205941,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0475,2026-01-28T10:10:39.971847,2324,50,3,30.0,0.15,True,12,True,2,4.733374725207426,4.5,25.5,25.266625274792574,3,0.06,0.8422208424930858,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0476,2026-01-28T10:10:39.971847,2325,50,3,30.0,0.15,True,19,True,2,4.845934163261947,4.5,25.5,25.154065836738052,3,0.06,0.8384688612246017,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0477,2026-01-28T10:10:39.972849,2326,50,3,30.0,0.15,True,10,True,2,17.938176576214115,4.5,25.5,12.061823423785885,21,0.42,0.40206078079286284,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0478,2026-01-28T10:10:39.972849,2327,50,3,30.0,0.15,True,2,True,0,9.273915760958149,4.5,25.5,20.726084239041853,7,0.14,0.6908694746347285,0.27450980392156865,greedy_nearest,1.0
mas_full_study_0479,2026-01-28T10:10:39.975904,2328,50,3,30.0,0.15,True,22,False,,21.628419287279755,4.5,25.5,8.371580712720245,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0480,2026-01-28T10:10:39.976667,2329,50,3,30.0,0.15,True,9,True,0,15.080456362929292,4.5,25.5,14.919543637070708,28,0.56,0.49731812123569025,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0481,2026-01-28T10:10:39.977947,2330,50,3,30.0,0.15,True,10,True,0,18.903381793804982,4.5,25.5,11.096618206195018,19,0.38,0.3698872735398339,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0482,2026-01-28T10:10:39.978925,2331,50,3,30.0,0.15,True,36,True,2,19.74911669490129,4.5,25.5,10.25088330509871,42,0.84,0.34169611016995705,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0483,2026-01-28T10:10:39.979929,2332,50,3,30.0,0.15,True,42,True,2,13.387471737502588,4.5,25.5,16.612528262497413,24,0.48,0.5537509420832472,0.9411764705882353,greedy_nearest,1.0
mas_full_study_0484,2026-01-28T10:10:39.980927,2333,50,3,30.0,0.15,True,9,True,2,3.5882090453158204,4.5,25.5,26.41179095468418,3,0.06,0.8803930318228059,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0485,2026-01-28T10:10:39.982917,2334,50,3,30.0,0.15,True,0,False,,24.198622338036014,4.5,25.5,5.801377661963986,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0486,2026-01-28T10:10:39.984459,2335,50,3,30.0,0.15,True,44,False,,30.601331697410256,4.5,25.5,0.0,43,0.86,0.0,1.6862745098039216,greedy_nearest,1.0
mas_full_study_0487,2026-01-28T10:10:39.984459,2336,50,3,30.0,0.15,True,23,True,1,17.19174426482057,4.5,25.5,12.80825573517943,23,0.46,0.4269418578393143,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0488,2026-01-28T10:10:39.986098,2337,50,3,30.0,0.15,True,21,True,1,14.66554077222691,4.5,25.5,15.33445922777309,17,0.34,0.5111486409257696,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0489,2026-01-28T10:10:39.987137,2338,50,3,30.0,0.15,True,28,False,,30.275646155338954,4.5,25.5,0.0,46,0.92,0.0,1.803921568627451,greedy_nearest,1.0
mas_full_study_0490,2026-01-28T10:10:39.989106,2339,50,3,30.0,0.15,True,6,False,,23.622806858996707,4.5,25.5,6.377193141003293,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0491,2026-01-28T10:10:39.991108,2340,50,3,30.0,0.15,True,13,True,0,18.0731870241456,4.5,25.5,11.9268129758544,40,0.8,0.39756043252848,1.5686274509803921,greedy_nearest,1.0
mas_full_study_0492,2026-01-28T10:10:39.992102,2341,50,3,30.0,0.15,True,46,False,,30.342534196161324,4.5,25.5,0.0,42,0.84,0.0,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0493,2026-01-28T10:10:39.993106,2342,50,3,30.0,0.15,True,32,True,0,28.24670718180474,4.5,25.5,1.7532928181952592,34,0.68,0.05844309393984197,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0494,2026-01-28T10:10:39.994663,2343,50,3,30.0,0.15,True,0,False,,23.383059541657737,4.5,25.5,6.616940458342263,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0495,2026-01-28T10:10:39.996256,2344,50,3,30.0,0.15,True,44,False,,30.40248089632421,4.5,25.5,0.0,44,0.88,0.0,1.7254901960784315,greedy_nearest,1.0
mas_full_study_0496,2026-01-28T10:10:39.996821,2345,50,3,30.0,0.15,True,27,True,1,17.170931002192795,4.5,25.5,12.829068997807205,35,0.7,0.4276356332602402,1.3725490196078431,greedy_nearest,1.0
mas_full_study_0497,2026-01-28T10:10:39.998833,2346,50,3,30.0,0.15,True,29,True,1,18.268672496542276,4.5,25.5,11.731327503457724,41,0.82,0.39104425011525745,1.607843137254902,greedy_nearest,1.0
mas_full_study_0498,2026-01-28T10:10:39.999831,2347,50,3,30.0,0.15,True,23,True,1,14.487687450721314,4.5,25.5,15.512312549278686,23,0.46,0.5170770849759562,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0499,2026-01-28T10:10:40.000831,2348,50,3,30.0,0.15,True,31,False,,23.75111401458256,4.5,25.5,6.2488859854174414,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0500,2026-01-28T10:10:40.001833,2349,50,3,30.0,0.15,True,28,True,1,18.50314620579231,4.5,25.5,11.496853794207691,38,0.76,0.38322845980692305,1.4901960784313726,greedy_nearest,1.0
mas_full_study_0501,2026-01-28T10:10:40.002830,2500,50,5,30.0,0.15,True,15,False,,30.661868065729124,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0502,2026-01-28T10:10:40.004352,2501,50,5,30.0,0.15,True,36,True,3,25.383907799279253,4.5,25.5,4.616092200720747,24,0.48,0.1538697400240249,0.9411764705882353,greedy_nearest,1.0
mas_full_study_0503,2026-01-28T10:10:40.005376,2502,50,5,30.0,0.15,True,34,False,,30.404889145285935,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0504,2026-01-28T10:10:40.005889,2503,50,5,30.0,0.15,True,13,True,1,16.834632520041755,4.5,25.5,13.165367479958245,12,0.24,0.43884558266527485,0.47058823529411764,greedy_nearest,1.0
mas_full_study_0505,2026-01-28T10:10:40.006909,2504,50,5,30.0,0.15,True,19,False,,30.044102822150485,4.5,25.5,0.0,35,0.7,0.0,1.3725490196078431,greedy_nearest,1.0
mas_full_study_0506,2026-01-28T10:10:40.007901,2505,50,5,30.0,0.15,True,22,False,,30.23908454261349,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0507,2026-01-28T10:10:40.008912,2506,50,5,30.0,0.15,True,37,False,,30.527289271236462,4.5,25.5,0.0,16,0.32,0.0,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0508,2026-01-28T10:10:40.009941,2507,50,5,30.0,0.15,True,2,True,0,11.22120578379953,4.5,25.5,18.77879421620047,6,0.12,0.6259598072066823,0.23529411764705882,greedy_nearest,1.0
mas_full_study_0509,2026-01-28T10:10:40.010926,2508,50,5,30.0,0.15,True,3,True,0,24.24113285691615,4.5,25.5,5.758867143083851,16,0.32,0.19196223810279503,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0510,2026-01-28T10:10:40.012938,2509,50,5,30.0,0.15,True,8,False,,30.12788806966349,4.5,25.5,0.0,36,0.72,0.0,1.411764705882353,greedy_nearest,1.0
